product_name,product_price,Rate,Review,Summary,Sentiment
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific,more than expected,1
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,nice table,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,very nice product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,value-for-money,i really love this product thank you flipkart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,above average productgood one,1
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,classy product,good product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,awesome,nice look and matrial of wood,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,value-for-money,good table,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,pretty good,overall good table fits for my requirementspacking was good by seller and delivery was on time by ekart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,perfect product!,best for this amount,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,classy product,i am using it for study getting no issue while writing the colour came away at some places but as a table it is absolutely fine overall it is value for money,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,waste of money!,very bad the edges are sharp there are many scratchs on the table,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,unsatisfactory,worst quality recommend not to buy,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,does the job,the quality is ok but the polishing was not so goog,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,awesome,its really good i got dis sm as d picture tq flipcart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,super!,excellent product it justify the price,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,wonderful,very very good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,2,moderate,the table is not properly kept and received with lot of scratches and damaged corners quality of material is ok but in this time receiving a product with these issues is not acceptable,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,must buy!,must buy best product at best price,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,"not very sturdy, low height.",i wanted a table for 23 months to study so i bought this but then i didnt like it when every time i start writing something the table wobbled i am 52 and still cant sit straight on my chair while studying because of the table height i have to put my neck down to look at my laptop i am a little disappointed,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,corners are sharp so be careful,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,pretty good,awesome,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,just okay,if you are thinking to buy it for study purpose then i wont recommend it bcz it shakes to much and not suitable for study otherwise its a good table and easy to fold,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,worth every penny,good quality,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,must buy!,great product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,very good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,perfect product!,good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,nice,good product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,good for the price,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific,as expected,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific purchase,good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,utterly disappointed,one of the rubber of the leg peices of missing it caused the table to shake considerably even with minor touch,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,super!,easy to carry and assembled product quality is really good thanks to flipkart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,good product best for students,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,does the job,liked it,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,brilliant,best quality product value for money,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,nice table,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,awesome,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,just okay,surely its a good product just feels shaky when touch and price is to high for this kind of stuff,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,perfect product!,awesome product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,good,okkk,1
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,2,could be way better,it is very unstable,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,good choice,table is easy to assemble u can carry it conveniently if you are a tenant have sufficient space to study material used is of low quality i think it bcoz of the low price as well but overall a good deal in this price,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,best in the market!,amazing product for this price wonderful really good product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,unsatisfactory,not good quality,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,brilliant,worthy product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,decent product,average quality,1
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,very good,excellent,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,perfect product!,very nice as expected,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,worth the money,it is very good quality products,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific purchase,its as mentioned in description nice product suggest to buy value for money 55 delivery on exact date nice service,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,awesome,good desk for using laptops writing purposes but i received this product with little scratches one major scratche may be its issue made by shipping otherwise i love it,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,1,worst experience ever!,bad product,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,wonderful,great product but plastic is used thats why durability can disrupt,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,really nice,good quality till now,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,delightful,good one,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific,worth itjust love the product,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,nice product at this price range,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,best in the market!,nice quality product better than permanent table which takes more place in your room less price than offline market,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,wonderful,worth buying product within 1300 range,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific purchase,good quality and pretty sturdy,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,mind-blowing purchase,very useful and sturdy table,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,good quality product,nice produce,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,2,moderate,not strongeasily gets broken,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,simply awesome,excellent product go and get it,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,terrific,thankyou flipkart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,great product,good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,3,does the job,only issue was that one of the leg height was lesser than the others didnt want to get into hassle of replacement so did some desi jugaddoes the job at this price,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,simply awesome,good item im satisfied with thank you flipkart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,really nice,i m very satisfied products quality is excellent thanks u flippkart,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,2,expected a better product,not that good its a kind of so so,0
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,classy product,good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,mind-blowing purchase,good quality,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,super!,good service delivery on time delivery person very supportive and good attitude keep it up,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,mind-blowing purchase,v good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,5,fabulous!,good,2
BROWNIE Engineered Wood Study TableFree Standing Finish Color  Brown Preassembled,1299,4,nice product,good tubal,2
